Latitude,Longitude
29.678637,-82.2265985925926
29.67851469548872,-82.22674289153439
29.67851469548872,-82.227031489418
29.678392390977443,-82.22717578835979
29.678392390977443,-82.22746438624338
29.678270086466163,-82.22760868518519
29.678270086466163,-82.22775298412698
29.678147781954884,-82.22789728306878
29.678147781954884,-82.22804158201058
29.67790317293233,-82.22833017989419
29.67790317293233,-82.22861877777778
29.677658563909773,-82.22890737566138
29.677658563909773,-82.22905167460317
29.677413954887218,-82.22934027248677
29.677413954887218,-82.22948457142857
29.67729165037594,-82.22962887037038
29.67729165037594,-82.22977316931217
29.677047041353383,-82.23006176719576
29.677047041353383,-82.23020606613757
29.675457082706764,-82.23208195238095
29.675334778195488,-82.23208195238095
29.674723255639098,-82.23280344708995
29.674600951127818,-82.23280344708995
29.674111733082704,-82.23338064285714
29.673989428571428,-82.23338064285714
29.673255601503758,-82.23424643650793
29.67313329699248,-82.23424643650793
29.672277165413533,-82.23525652910052
29.672154860902253,-82.23525652910052
29.672032556390977,-82.23540082804233
29.671910251879698,-82.23540082804233
29.671665642857143,-82.23568942592593
29.671543338345863,-82.23568942592593
29.671421033834584,-82.23583372486772
29.671298729323308,-82.23583372486772
29.671176424812028,-82.23597802380952
29.670931815789473,-82.23597802380952
29.670809511278193,-82.23612232275133
29.670687206766917,-82.23612232275133
29.670564902255638,-82.23626662169312
29.67044259774436,-82.23626662169312
29.670320293233083,-82.23641092063492
29.670075684210524,-82.23641092063492
29.669953379699248,-82.23655521957672
29.669831075187968,-82.23655521957672
29.66970877067669,-82.23669951851852
29.669464161654133,-82.23669951851852
29.669341857142857,-82.23684381746031
29.6690972481203,-82.23684381746031
29.668974943609022,-82.23698811640212
29.668608030075188,-82.23698811640212
29.668485725563908,-82.23713241534391
29.66836342105263,-82.23713241534391
29.668241116541353,-82.23727671428571
29.668118812030073,-82.23727671428571
29.667996507518797,-82.23742101322752
29.66775189849624,-82.23742101322752
29.667629593984962,-82.23756531216931
29.665183503759398,-82.23756531216931
29.665061199248118,-82.23770961111111
29.664694285714283,-82.23770961111111
29.664571981203007,-82.2378539100529
29.664082763157893,-82.2378539100529
29.663960458646617,-82.23799820899471
29.663715849624058,-82.23799820899471
29.663593545112782,-82.2381425079365
29.663226631578947,-82.2381425079365
29.663104327067668,-82.2382868068783
29.662859718045112,-82.2382868068783
29.662737413533833,-82.2384311058201
29.662615109022557,-82.2384311058201
29.662492804511277,-82.2385754047619
29.662125890977443,-82.2385754047619
29.662003586466163,-82.23871970370371
29.661514368421052,-82.23871970370371
29.661392063909773,-82.2388640026455
29.660780541353382,-82.2388640026455
29.660658236842103,-82.2390083015873
29.660046714285713,-82.2390083015873
29.659924409774437,-82.2391526005291
29.659557496240602,-82.2391526005291
29.659435191729322,-82.2392968994709
29.659312887218043,-82.2392968994709
29.659190582706767,-82.23944119841269
29.658212146616542,-82.23944119841269
29.658089842105262,-82.2392968994709
29.657845233082707,-82.2392968994709
29.657722928571427,-82.2391526005291
29.657111406015037,-82.2391526005291
29.656989101503758,-82.2390083015873
29.656010665413532,-82.2390083015873
29.655888360902253,-82.2391526005291
29.655766056390977,-82.2391526005291
29.655643751879698,-82.2390083015873
29.654543011278193,-82.2390083015873
29.654420706766917,-82.2388640026455
29.654053793233082,-82.2388640026455
29.653809184210527,-82.2385754047619
29.653564575187968,-82.2385754047619
29.653442270676692,-82.2384311058201
29.653075357142857,-82.2384311058201
29.652953052631577,-82.2382868068783
29.652708443609022,-82.2382868068783
29.652586139097743,-82.2381425079365
29.652341530075187,-82.2381425079365
29.652219225563908,-82.23799820899471
29.651607703007517,-82.23799820899471
29.65148539849624,-82.2378539100529
29.651118484962407,-82.2378539100529
29.650996180451127,-82.23770961111111
29.64940622180451,-82.23770961111111
29.649283917293232,-82.23756531216931
29.64744934962406,-82.23756531216931
29.64732704511278,-82.23742101322752
29.645737086466166,-82.23742101322752
29.645614781954887,-82.23727671428571
29.643780214285712,-82.23727671428571
29.643657909774436,-82.23742101322752
29.64255716917293,-82.23742101322752
29.642434864661652,-82.23727671428571
29.642190255639097,-82.23727671428571
29.642067951127817,-82.23713241534391
29.64194564661654,-82.23713241534391
29.641823342105262,-82.23698811640212
29.641701037593986,-82.23698811640212
29.641578733082707,-82.23684381746031
29.641456428571427,-82.23684381746031
29.64133412406015,-82.23669951851852
29.641089515037592,-82.23669951851852
29.640967210526316,-82.23684381746031
29.640233383458646,-82.23684381746031
29.640111078947367,-82.23698811640212
29.639744165413532,-82.23698811640212
29.639621860902256,-82.23713241534391
29.639499556390977,-82.23713241534391
29.639377251879697,-82.23727671428571
29.63925494736842,-82.23727671428571
29.63913264285714,-82.23742101322752
29.639010338345866,-82.23742101322752
29.638765729323307,-82.23770961111111
29.63864342481203,-82.23770961111111
29.63778729323308,-82.23871970370371
29.63778729323308,-82.2390083015873
29.637664988721806,-82.2391526005291
29.637664988721806,-82.23944119841269
29.63778729323308,-82.2395854973545
29.63778729323308,-82.2398740952381
29.63790959774436,-82.2400183941799
29.63790959774436,-82.2403069920635
29.638031902255637,-82.24045129100529
29.638031902255637,-82.24059558994709
29.638154206766917,-82.24073988888888
29.638154206766917,-82.24218287830688
29.63717577067669,-82.24333726984126
29.63717577067669,-82.24348156878307
29.637053466165412,-82.24362586772486
29.637053466165412,-82.24377016666666
29.636931161654136,-82.24391446560847
29.636931161654136,-82.24405876455026
29.636808857142857,-82.24405876455026
29.636686552631577,-82.24420306349207
29.6365642481203,-82.24420306349207
29.636075030075187,-82.24478025925926
29.63595272556391,-82.24478025925926
29.635463507518796,-82.24535745502645
29.635463507518796,-82.24550175396826
29.635341203007517,-82.24564605291005
29.635341203007517,-82.24593465079364
29.63521889849624,-82.24607894973545
29.63521889849624,-82.24622324867724
29.634851984962406,-82.24665614550264
29.634851984962406,-82.24680044444445
29.63460737593985,-82.24708904232804
29.63460737593985,-82.24723334126983
29.63448507142857,-82.24737764021164
29.63436276691729,-82.24737764021164
29.633995853383457,-82.24781053703704
29.633995853383457,-82.24795483597883
29.6337512443609,-82.24824343386243
29.6337512443609,-82.24838773280423
29.633628939849626,-82.24838773280423
29.63313972180451,-82.24896492857143
29.63301741729323,-82.24896492857143
29.632772808270676,-82.24925352645502
29.632650503759397,-82.24925352645502
29.63240589473684,-82.24954212433862
29.632283590225562,-82.24954212433862
29.63167206766917,-82.25026361904762
29.631549763157896,-82.25026361904762
29.631305154135337,-82.25055221693121
